ID	Name	Level	Type	MaxNum	Quality	AutoSell	Use	BuyPrice	GoldPrice	GongDe	Recovery	Desc	Legend	Icon	MinAttack	MaxAttack	MinDefence	MaxDefence	MinWAttack	MaxWAttack	MinMAttack	MaxMAttack	MinGAttack	MaxGAttack	MinPAttack	MaxPAttack	MinDodge	MaxDodge	MinBang	MaxBang	MinASpeed	MaxASpeed	MinMSpeed	MaxMSpeed	MinAntiMine	MaxAntiMine	Body	Soul	UseLimit
2674	清虚身法		10	1	6		1	30000			30	使用后，可以学到功法：《清虚身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	674																								
2675	剑符身法		10	1	6		1	30000			30	使用后，可以学到功法：《剑符身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	675																								
2676	御灵身法		10	1	6		1	30000			30	使用后，可以学到功法：《御灵身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	676																								
2677	鬼灵身法		10	1	6		1	30000			30	使用后，可以学到功法：《鬼灵身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	677																								
2678	迷月身法		10	1	6		1	30000			30	使用后，可以学到功法：《迷月身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	678																								
2679	圣水身法		10	1	6		1	30000			30	使用后，可以学到功法：《圣水身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	679																								
2680	万花身法		10	1	7		1	50000			35	使用后，可以学到功法：《万花身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	680																								
2681	天星身法		10	1	7		1	50000			35	使用后，可以学到功法：《天星身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	681																								
2682	血魂身法		10	1	7		1	50000			35	使用后，可以学到功法：《血魂身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	682																								
2683	飞羽身法		10	1	7		1	50000			35	使用后，可以学到功法：《飞羽身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	683																								
2684	千面身法		10	1	7		1	50000			35	使用后，可以学到功法：《千面身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	684																								
2685	两仪身法		10	1	7		1	50000			35	使用后，可以学到功法：《两仪身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	685																								
2686	灵虚身法		10	1	7		1	50000			35	使用后，可以学到功法：《灵虚身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	686																								
2687	血河身法		10	1	7		1	50000			35	使用后，可以学到功法：《血河身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	687																								
2688	烈焰身法		10	1	7		1	50000			35	使用后，可以学到功法：《烈焰身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	688																								
2689	玲珑身法		10	1	7		1	50000			35	使用后，可以学到功法：《玲珑身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	689																								
2690	太上身法		10	1	7		1	50000			35	使用后，可以学到功法：《太上身法》。使用功法，不消耗技能点！此功法增加：闪避！		162	690																								
2691	阴罗真经		10	1	7		1	30000			30	使用后，可以学到功法：《阴罗真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	691																								
2692	罗刹真经		10	1	7		1	30000			30	使用后，可以学到功法：《罗刹真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	692																								
2693	七曜真经		10	1	7		1	30000			30	使用后，可以学到功法：《七曜真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	693																								
2694	虹月真经		10	1	7		1	30000			30	使用后，可以学到功法：《虹月真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	694																								
2695	无量真经		10	1	7		1	30000			30	使用后，可以学到功法：《无量真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	695																								
2696	星月真经		10	1	7		1	30000			30	使用后，可以学到功法：《星月真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	696																								
2697	朝天真经		10	1	7		1	30000			30	使用后，可以学到功法：《朝天真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	697																								
2698	问道真经		10	1	7		1	30000			30	使用后，可以学到功法：《问道真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	698																								
2699	清虚真经		10	1	7		1	30000			30	使用后，可以学到功法：《清虚真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	699																								
2700	剑符真经		10	1	7		1	30000			30	使用后，可以学到功法：《剑符真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	700																								
2701	御灵真经		10	1	7		1	30000			30	使用后，可以学到功法：《御灵真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	701																								
2702	鬼灵真经		10	1	7		1	30000			30	使用后，可以学到功法：《鬼灵真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	702																								
2703	迷月真经		10	1	7		1	30000			30	使用后，可以学到功法：《迷月真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	703																								
2704	圣水真经		10	1	7		1	30000			30	使用后，可以学到功法：《圣水真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	704																								
2705	万花真经		10	1	8		1	50000			35	使用后，可以学到功法：《万花真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	705																								
2706	天星真经		10	1	8		1	50000			35	使用后，可以学到功法：《天星真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	706																								
2707	血魂真经		10	1	8		1	50000			35	使用后，可以学到功法：《血魂真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	707																								
2708	飞羽真经		10	1	8		1	50000			35	使用后，可以学到功法：《飞羽真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	708																								
2709	千面真经		10	1	8		1	50000			35	使用后，可以学到功法：《千面真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	709																								
2710	两仪真经		10	1	8		1	50000			35	使用后，可以学到功法：《两仪真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	710																								
2711	灵虚真经		10	1	8		1	50000			35	使用后，可以学到功法：《灵虚真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	711																								
2712	血河真经		10	1	8		1	50000			35	使用后，可以学到功法：《血河真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	712																								
2713	烈焰真经		10	1	8		1	50000			35	使用后，可以学到功法：《烈焰真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	713																								
2714	玲珑真经		10	1	8		1	50000			35	使用后，可以学到功法：《玲珑真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	714																								
2715	太上真经		10	1	8		1	50000			35	使用后，可以学到功法：《太上真经》。使用功法，不消耗技能点！此功法增加：雷抗！		153	715																								
2716	阴罗秘诀		10	1	6		1		50	500	30	使用后，可以学到功法：《阴罗秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	716																								
2717	罗刹秘诀		10	1	6		1		50	500	30	使用后，可以学到功法：《罗刹秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	717																								
2718	七曜秘诀		10	1	6		1		50	500	30	使用后，可以学到功法：《七曜秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	718																								
2719	虹月秘诀		10	1	6		1		50	500	30	使用后，可以学到功法：《虹月秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	719																								
2720	无量秘诀		10	1	6		1		50	500	30	使用后，可以学到功法：《无量秘诀》。使用功法，不消耗技能点！此功法增加：修炼速度！		153	720																								
